series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
伪随机交织 span=128,-5.0,1.0,true,,false
伪随机交织 span=128,-4.5,1.0,true,,false
伪随机交织 span=128,-4.0,1.0,true,,false
伪随机交织 span=128,-3.5,1.0,true,,false
伪随机交织 span=128,-3.0,1.0,true,,false
伪随机交织 span=128,-2.5,1.0,true,,false
伪随机交织 span=128,-2.0,1.0,true,,false
伪随机交织 span=128,-1.5,1.0,true,,false
伪随机交织 span=128,-1.0,1.0,true,,false
伪随机交织 span=128,-0.5,1.0,true,,false
伪随机交织 span=128,0.0,1.0,true,,false
伪随机交织 span=128,0.5,1.0,true,,false
伪随机交织 span=128,1.0,1.0,true,,false
伪随机交织 span=128,1.5,1.0,true,,false
伪随机交织 span=128,2.0,1.0,true,,false
伪随机交织 span=128,2.5,1.0,true,,false
伪随机交织 span=128,3.0,1.0,true,,false
伪随机交织 span=128,3.5,1.0,true,,false
伪随机交织 span=128,4.0,1.0,true,,false
伪随机交织 span=128,4.5,1.0,true,,false
伪随机交织 span=128,5.0,1.0,true,,false
伪随机交织 span=128,5.5,1.0,true,,false
伪随机交织 span=128,6.0,0.9998333333333332,true,,false
伪随机交织 span=128,6.5,0.9998333333333332,true,,false
伪随机交织 span=128,7.0,0.9998333333333332,true,,false
伪随机交织 span=128,7.5,0.9996666666666667,true,,false
伪随机交织 span=128,8.0,0.9996666666666667,true,,false
伪随机交织 span=128,8.5,0.9996666666666667,true,,false
伪随机交织 span=128,9.0,0.9996666666666667,true,,false
伪随机交织 span=128,9.5,0.9996666666666667,true,,false
伪随机交织 span=128,10.0,0.9996666666666667,true,,false
短深度块交织 D=16,-5.0,1.0,true,,false
短深度块交织 D=16,-4.5,1.0,true,,false
短深度块交织 D=16,-4.0,1.0,true,,false
短深度块交织 D=16,-3.5,1.0,true,,false
短深度块交织 D=16,-3.0,1.0,true,,false
短深度块交织 D=16,-2.5,1.0,true,,false
短深度块交织 D=16,-2.0,1.0,true,,false
短深度块交织 D=16,-1.5,1.0,true,,false
短深度块交织 D=16,-1.0,1.0,true,,false
短深度块交织 D=16,-0.5,1.0,true,,false
短深度块交织 D=16,0.0,1.0,true,,false
短深度块交织 D=16,0.5,1.0,true,,false
短深度块交织 D=16,1.0,1.0,true,,false
短深度块交织 D=16,1.5,1.0,true,,false
短深度块交织 D=16,2.0,0.9998333333333332,true,,false
短深度块交织 D=16,2.5,0.9998333333333332,true,,false
短深度块交织 D=16,3.0,0.9998333333333332,true,,false
短深度块交织 D=16,3.5,0.9998333333333332,true,,false
短深度块交织 D=16,4.0,0.9996666666666667,true,,false
短深度块交织 D=16,4.5,0.9993333333333333,true,,false
短深度块交织 D=16,5.0,0.9991666666666666,true,,false
短深度块交织 D=16,5.5,0.9984999999999999,true,,false
短深度块交织 D=16,6.0,0.9976666666666666,true,,false
短深度块交织 D=16,6.5,0.9969999999999999,true,,false
短深度块交织 D=16,7.0,0.9963333333333333,true,,false
短深度块交织 D=16,7.5,0.9954999999999999,true,,false
短深度块交织 D=16,8.0,0.9951666666666666,true,,false
短深度块交织 D=16,8.5,0.9946666666666667,true,,false
短深度块交织 D=16,9.0,0.9946666666666667,true,,false
短深度块交织 D=16,9.5,0.9946666666666667,true,,false
短深度块交织 D=16,10.0,0.9944999999999999,true,,false
