caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-S300,6.5,65,0,1de25a77da6081056cc2d4d40ccc3936128e379d0a9a0dc7dd54cce36f641d65,5,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,1,823db44db99e35ea606348f564ae1e14ae985c69a29ab6b975a4746bcf7102b1,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,2,406acbdc2bd2d2db1a6da5ee76fb42fc09da133d9fe17c072961434d770df14b,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,3,67606439030546de3e1b1def43be44797aceb0063b7424b75719ec9450c97d32,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,4,a7bc890b94a003c41640480c73260ae5d5bf85c61aa0a523f8063931653b1080,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,5,7796f38afb2412f5b13e8ab03a9a2e5505abec2443d3c90a08985eff65268919,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,6,ee3e85715383014359ebaa0c54c8b26ffa43671c471a4b1ff0c3ba3efa6c4eea,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,7,b0379c8b49753d1bc1bfc298d02c834aeb936f9583ce709ef1586c7e29ea0103,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,8,bd9255452948fa3422151d7b7ecb8ce2fd0d8759ff01a3e50bbba9bc6e5a5730,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,9,697bff31843db406af96de394f8e15148749e8b1772af201ebb064b439fb5233,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,10,6d1a6596832ff56ebf2849ed8a34da7ca94ef14737f0c58c0586c3c893185086,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,11,35b6f732696972119f674b7f75f76fb91021091d8ac8a6be3eecbadaaef1521f,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,12,ba2420c1525649799e6d8a5155f52bf600d194cc2e50164fcb08e0915d350857,5,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,13,a3b2b69b4d8419f18c6dc3e2a467256d7865694cdfefaf3f38f6a6e4685a34ec,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,14,10f897cb81bb114ff4671c8c2fe2d1866728282d7f788ca4f6d5255fdfdc205e,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,15,76a325c6ea8c0e35b4a79062a76db034bc1480b4bba1cf428f3a70b945afb07a,4,2,0,1,1,0,CORRECTED
BCH-S300,6.5,65,16,8674f9c10469ae42881b6578d5cbff284a953129e86babcf330c193cbf2aa269,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,17,5bcaf67c8d51e412e4cb2f37df70d1ead4dbdb89c571e1612878232a6561b15b,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,18,9747b12cdd08c572cb34f7eefdfed34098d492b8791caf76aa1fa5759ae4af6d,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,19,c0ef0b8fb5c5510467dec3ec6fc06da68c2c2f8de19e08894a1db1f6125adec1,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,20,6ecfb03c2acb5255c29188c8472f2d9afaf1c8b93192789aefd86119166d8b04,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,21,396c125b4d9255a1204ff4ee6d1d15821d58997e084c5fc72cde51f36f236fa1,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,22,3921ef7b5e694a396945d2a903500e468d47977c4c2a3bcdbd8ffc8c329c26bb,6,2,0,1,1,0,CORRECTED
BCH-S300,6.5,65,23,3926ab7aaf18b50e98139a593234fa1fe214b8104068c442ba5d5151ee2f8ee8,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,24,3b7464bcf14506ad45c5eddb195662a41fa4e7422f703a0a7d4a682455ab8da8,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,25,657813ed1e6772778622822466f7bdc61bda7f50968e1ec5edcc0fdec384d9ba,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,26,adbe20d6ed668fed0b6a3ebd15f2d502173ceec3aacb70050758b120c87e7b5b,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,27,08137f48122b1b110e50d9238193a792a24c067fdcf75048d2b24f130d30c57e,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,28,794b453003b85d348bc61eecbda8c58805810c43e5a88725cb439485ad921936,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,29,304ae5b978e5d9bc22676cb35539b974ae04ec3868dbc399d99665608e0bed91,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,30,de0768080abce29e3862524619710792b3c7ccc27f589f9e5ea3def0475f52c6,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,31,abcea904cd556f77d34b2be289c38290e78ede1f555efa530939e028fc511686,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,32,c5d3baa9edaa14297a84b9703c7f26b803075fd2b81d5388775c8f0d67665981,4,3,0,1,1,0,CORRECTED
BCH-S300,6.5,65,33,7254546cd7dc53a0a718315619d6db5dd5d722c527926f2e3a4c5b4c5cb2a8db,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,34,45365b28df96ff454d2f86c9d407aef34270943c10c269efbe81e6bbc11d3436,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,35,87c025464b77442f08bb40808818683251e977f246b9352ffe5bf372ee83c52d,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,36,3410cddff432c181ced6fcbe795b6298f8e9dd12a740caba476ae67f10517a50,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,37,e11c581de75f8c272c6e2f51dfd259a83d466d80db5b4a48b0c395876f3048d0,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,38,8e226ed23f96561e61b322b6a487de3c00b2ea121dd22045b4fd0442633c2163,5,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,39,c4571e43b3f084afc1acfa3c231e1a4857e2c57616c6a9756a55103d453d6611,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,40,3e1c01189372a8f6557ac19096d7b737f355ad5a253960435c9447f0e22758e5,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,41,710da39bb264ff7910216de7dddf4235b407469524d726f1b0cc43e176dc8851,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,42,71feb9e5e9bd048e63074f423b688ae328518ebc44afed28660803efbdabc734,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,43,d515313026fed95043c8df1ef5552504ae22bed9cef26d3d4c8a9b7603b834c6,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,44,dfd2fa783e10b7fa7fb542c3ffc197e491d655d6343dc5e8ebf5d05e761dbb1b,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,45,234956630d67c790d29be6cccf8b07a6391d8ba688278f7e00636394cf34618a,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,46,143636d725ae8ecdfe026db7863afe2189707ef55fa790ddc2c11bec4e40d898,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,47,0728e0a764c84adf4929c224653a169f14bd4ea971f6a67a3e5bccedeb47eed8,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,48,e92a79cf79b651f579b18a1f6b35dcd4c072480475d4f74777c30fa036af289d,2,3,0,1,1,0,CORRECTED
BCH-S300,6.5,65,49,9d79323b4973a6eea75ed4964fbe3c9f9cf0424363a9ec0495c13777a02aed7a,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,50,1a2d8f8ebce893599fefb51e926a26263d88b5c980beb5079c7dfffd7123fbd2,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,51,b41b805ba9fbadb6ee7d67b54afe27d6eb5c66df423fc58ef7c174db77562d09,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,52,1e485df6974770963f81614c1a8d8921408be76e6855596e01513e5fb8f67290,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,53,b17e059022973f1ae42be4ae4bf0695de5e1d7d96105dd57109793d1ce7a788f,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,54,d5a9a0349da64715fdf2217333d16a64126fec32a818d3801148befe64037e9d,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,55,54b071d8dd08234b967731e56d2a95dfe08079d65df9129a629a3c5aaefb7d26,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,56,4eb4631def426fe35cf9bee7f32d1cfd46cfc0d38cfce30a480856c42c72b1d4,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,57,eecf8d835040c0f0bbaf7cb2375037ead369daf7f4532d5c208dd18e67fe8cf3,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,58,0e05e5658db8d5de88bdb06c6687c30b0f977d1c22096acaf475cabc335a52a6,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,59,cbd6a7ad3a0ab2f2617ba7c5bdf8109a713e86d35b3999564f441114d20878b8,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,60,c86d43582ce631cc873cd4baf56e10566523865fb1881da340928a6ba8862365,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,61,7bb14e31b9450220373d2f5b8d7b1399c1c82cd475e456f4a87108b658f73b48,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,62,0c68ae9ffe231b3894fcf547e19df8bcc0169afde6557e69cfab07c5399231c1,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,63,ab76624cdd2a94f827ee0008b297a7ff1841b6cd59062588211bc76c84701789,3,2,0,1,1,0,CORRECTED
BCH-S300,6.5,65,64,4310046b950b9f5d968919fbf794513b89f5004a6a1b93d55d6ef7a9b9c84cef,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,65,91c664e7c77a4d8593b5c5188523a16db6fcc30acf1ad5235db301df51e82e2a,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,66,f80833eb7de469e895c3f09a98c1c5e493cc588671305cfb755ff6899593e719,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,67,5bd767a504e56ff4665d73f645ccd550451a2780ef41b1c62b1e0474a9d36e25,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,68,49e15ee0dd610185d7087117e2d800014561abb943b4c2cbfc9fbc335babc051,6,3,0,1,1,0,CORRECTED
BCH-S300,6.5,65,69,2178c545a457c9e4fa8dd67adf32682cb1fa2da6d8b836a85169618f10cf34c1,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,70,777587d52c4333a54fe13030ce32d4dc8c1c544f6ccbd2dd8f319f4ad3962fc2,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,71,ec15cd08bbb98eacdefebe48b8e63af61da6feddc9ce26f33e85b4eca29dce17,3,3,0,1,1,0,CORRECTED
BCH-S300,6.5,65,72,63feb60753b83b627602b0a1ac295688d67957de91562824d436e44c0308a04c,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,73,acd66b72ad65c09aea7b8194530c8f695aca1abfb7a552119e223580599e084c,7,2,0,1,1,0,CORRECTED
BCH-S300,6.5,65,74,72d9cd58c7b09af3c0d46ea042e56c26c870c337ee09ed4db683dad98039d9c9,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,75,946e8acb9e64be51d73fb2ba66dfcdaa71122e1c1e5e80b4231b584170f16bf7,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,76,f2ee658239483e96f1776ccb2552cd3417dd2dc440c58da852c812b769beaba0,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,77,18d3bc5c2373e42bb8d16682a56ce65f701cbc12823ec94336f63a4fedd849a7,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,78,259fd799796763ddd374c06c7deb0c9e13674549f43923f2243817c7a405542b,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,79,7312f713fa9ba7c15f69e2792c999f8667cf67eb916d828072ab8c809f8d7e18,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,80,f48fe06182fafe73f26f9ce4bdda8fc45ecaa1711e286cfb5e6f98ed1b3d1f2a,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,81,3b61218bacbc93333ba0088b497619777f230b5819021d3aa2318d7fce882553,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,82,e347d345b005896930569364454cf972a41fd480e51acbbb98fc94e42b40f617,6,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,83,89517dab7c800f87923bd8712fc9c6ed31a30f529259c3c8c383c42ae9c566e8,6,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,84,8d6c1e575beea3832c922a91ea88cf37e67141516a1efb7e71c8ceadb59de929,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,85,636f089628f4f175b13f40c60ca8804a905fb97b8574a13f948aa95fbeb71507,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,86,adf1cfa194e7e687f036640c463566b10d2e397ba6bf7fd0e268c130eb2650b9,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,87,45dca6756bed1d92c7fc41e4349452aac4d79b29cf84efe93635d3704b0c4810,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,88,6e1a0c5f56c69e63396cab1df75ff04a20c37432478a7010d218b1293fa0bcef,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,89,0c960c277b656b56b362d6536b9e3a1dafd34321b0f4663f52fc4c53964f958b,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,90,0bbcc651d12c5ba0578e0b5750e5e599ca551ab0d12be19e0181d2c9e2223abf,5,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,91,ebe0cec5d26e3142652af42bf806416f8db9828710bcbb9839de3466d672bb92,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,92,3713b0a77563b5e624fffb9856b645cb10845284099db20a2fa72d0813cc1824,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,93,a42dc240a0269102c7b65d82fef5febf3a7b874af4733d30a2e1999217069e02,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,94,0275e683e364aae5dc8668aff482713a6b8a80f416776eba8c9f116b5030a839,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,95,bac6595ad449b535008da7fc4c6f89b973fa4f8fa4d3e81bc957679a05322cde,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,96,d2628b7df30ec8945aac39863b0bcb9bf68fd344b57b24d0d3a365d6bee683f5,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,97,0de1b3f967d68504392bcac98ce3ee70231a0b0f97b342cf75b350a4a073f2b6,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,98,a25b2e5e7544f86b196404cae629aa934bfcd49a8dbf3d94b9a57f6f6673247d,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,99,81671e5d10e9668e76c833d095d86f08f3c3ba742727e2c923d553db33932e5e,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,100,6fa08592c4f6fa2d447bc22607ea69ea3cfe5390420257342ca1cba444e6f191,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,101,0ca47744f3307971cc12f31567d093ed7f8116574115dea8534fbf230bcfa936,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,102,626332ff085b69eac9ae1e1f7313b474ec53191dc473f480601aac3e00055bb3,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,103,6d85725466961428575e5f2a986f9750d1c2ec88484942c8e466a492e1d90376,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,104,4ee36f357da88b5fada625b7b93d21675d71f06b709fc1cc370e36795384ff33,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,105,9316950420e810110a541b3ef0d26801c7b8361f4af9b2348bbc4d072198f766,0,0,1,1,0,0,NO_ERROR
BCH-S300,6.5,65,106,dce34d797dac23c7258329efa65fe322e7dae184c544d3f9f02ef2eb545daa77,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,107,66bf1c0759f87a7ebfaa3659f142a478e28a85598e19518cf3a76ef7f284aff9,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,108,dec1d0340ae6b30934e22c7810779f8a5a02828f4a9caeec79804553b1b1d662,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,109,eacf324d16239599594b7631dfb01377d169235446e6afd5752f55c021dc5131,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,110,da577fea267b8777563e6c714ff6dd50a4589b68e6a24f99caaa6c4ab087f82c,5,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,111,42e549aae8404cfd2578a24e73412011ae478b5624fb9a763c5cb4ccd9bf8e5c,1,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,112,e13e7b00a94a7369fbcf439a455062c23a33ed66e4bdb080c051292d43c230a1,2,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,113,2d948fa165edee48c5da2a7ec4b40ceb1889a906ffb930082381d6a96e9d6482,3,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,114,73ffbd2df00196d1d0d0974bbb4e91429ccdf8b97c04919d6cb1e8afb373f2e3,4,0,1,1,0,0,CORRECTED
BCH-S300,6.5,65,115,770f388cc87f074e1ce66ad0df1b4e4ceba1164d999850d1d99a08bb5368552c,6,0,1,1,0,0,CORRECTED
