channelType,profileId,caseName,payloadGroup,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,processedFrames,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessRate,miscorrectionRate,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics,xSemantic,bandwidthConvention,seriesKey,plotted
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.1,3.1657831483776486,5000,36596,4345,0.036595999999999997,0.86899999999999999,0.13100000000000001,0.00080000000000000004,0.86860000000000004,0.039238709677419353,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.3,3.365783148377649,5000,33454,4121,0.033453999999999998,0.82420000000000004,0.17580000000000001,0,0.8256,0.036808870967741936,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.5,3.565783148377649,5000,30319,3887,0.030318999999999999,0.77739999999999998,0.22259999999999999,0.0011999999999999999,0.77759999999999996,0.034596774193548389,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.7,3.765783148377649,5000,26778,3555,0.026778,0.71099999999999997,0.28899999999999998,0.0018,0.71120000000000005,0.032459677419354842,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,4.9,3.9657831483776493,5000,23814,3261,0.023813999999999998,0.6522,0.3478,0.00020000000000000001,0.65480000000000005,0.030408064516129034,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.1,4.165783148377649,5000,20973,2911,0.020972999999999999,0.58220000000000005,0.4178,0.00059999999999999995,0.58540000000000003,0.02874516129032258,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.3,4.365783148377649,5000,18301,2612,0.018301000000000001,0.52239999999999998,0.47760000000000002,0.001,0.52500000000000002,0.027240322580645161,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.5,4.565783148377649,5000,14906,2157,0.014906000000000001,0.43140000000000001,0.56859999999999999,0.00020000000000000001,0.43580000000000002,0.025298387096774195,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.7,4.76578314837765,5000,12636,1858,0.012636,0.37159999999999999,0.62839999999999996,0.00020000000000000001,0.37759999999999999,0.023881451612903226,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,5.9,4.96578314837765,5000,11155,1649,0.011155,0.32979999999999998,0.67020000000000002,0.00020000000000000001,0.33700000000000002,0.022815322580645163,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,6.1,5.165783148377649,5000,9556,1422,0.0095560000000000003,0.28439999999999999,0.71560000000000001,0.00020000000000000001,0.2908,0.021810483870967741,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,200,200,248,0.80645161290322576,6.3,5.365783148377649,5000,7499,1129,0.0074989999999999996,0.2258,0.7742,0,0.2334,0.020576612903225808,32.946899999999971,21.00989999999998,19.299999999999997,23.799999999999997,39.304000000000094,53.956800000000023,49,68.505000000000024,121.81200000000025,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|BLOCKAGE_M,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.0,2.4771165561694346,5000,17729,1486,0.011819333333333333,0.29720000000000002,0.70279999999999998,0,0.29720000000000002,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.2,2.677116556169435,5000,11096,938,0.007397333333333333,0.18759999999999999,0.81240000000000001,0,0.18759999999999999,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.4,2.877116556169435,5000,6395,565,0.0042633333333333334,0.113,0.88700000000000001,0,0.113,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.6,3.0771165561694342,5000,2819,251,0.0018793333333333333,0.050200000000000002,0.94979999999999998,0,0.050200000000000002,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.8,3.2771165561694344,8826,2197,200,0.00082974544905204317,0.022660321776569226,0.97733967822343082,0,0.022660321776569226,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.0,3.4771165561694346,22843,2220,200,0.0003239504443374338,0.0087554174145252368,0.99124458258547476,0,0.0087554174145252368,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.2,3.677116556169435,50000,1368,127,9.1199999999999994e-05,0.0025400000000000002,0.99746000000000001,0,0.0025400000000000002,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.4,3.877116556169435,50000,436,40,2.9066666666666667e-05,0.00080000000000000004,0.99919999999999998,0,0.00080000000000000004,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.5,3.9771165561694346,50000,361,33,2.4066666666666668e-05,0.00066,0.99934000000000001,0,0.00066,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,3.4,1.8771165561694347,5000,73492,4743,0.048994666666666666,0.9486,0.051400000000000001,0,0.9486,0.050362910798122065,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,3.6,2.077116556169435,5000,65984,4514,0.043989333333333332,0.90280000000000005,0.097199999999999995,0,0.90280000000000005,0.046886854460093899,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,3.8,2.2771165561694344,5000,58792,4210,0.039194666666666669,0.84199999999999997,0.158,0,0.84199999999999997,0.043684976525821595,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,4.0,2.4771165561694346,5000,51402,3842,0.034268,0.76839999999999997,0.2316,0,0.76839999999999997,0.041068075117370893,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,4.2,2.677116556169435,5000,42597,3306,0.028398,0.66120000000000001,0.33879999999999999,0,0.66120000000000001,0.037912206572769953,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,4.4,2.877116556169435,5000,33200,2648,0.022133333333333335,0.52959999999999996,0.47039999999999998,0,0.52959999999999996,0.035072300469483571,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,4.6,3.0771165561694342,5000,24939,2041,0.016625999999999998,0.40820000000000001,0.59179999999999999,0,0.40820000000000001,0.032537089201877936,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,4.8,3.2771165561694344,5000,18397,1540,0.012264666666666667,0.308,0.69199999999999995,0,0.308,0.030250704225352112,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,5.0,3.4771165561694346,5000,11556,992,0.0077039999999999999,0.19839999999999999,0.80159999999999998,0,0.1986,0.027932394366197183,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,5.2,3.677116556169435,5000,7438,640,0.0049586666666666668,0.128,0.872,0,0.128,0.025800469483568074,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,5.4,3.877116556169435,5000,4738,408,0.0031586666666666668,0.081600000000000006,0.91839999999999999,0,0.081600000000000006,0.023905633802816902,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,5.6,4.077116556169434,5000,2586,225,0.0017240000000000001,0.044999999999999998,0.95499999999999996,0,0.044999999999999998,0.022197652582159624,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,5.8,4.277116556169434,9377,2174,200,0.00077281291102342608,0.021328783192918845,0.97867121680708113,0,0.021328783192918845,0.020463865987149658,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,300,300,426,0.70422535211267601,6.0,4.477116556169435,16845,2237,200,0.00044266350054417733,0.011872959335114277,0.98812704066488577,0,0.011872959335114277,0.018934025643919918,124.53028000000016,35.157419999999966,32.200000000000003,40.099999999999994,70.717000000000368,159.68770000000063,151.09999999999999,210,324.60100000000006,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|BLOCKAGE_M,true
