series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
帧尾,-1.0,1.0,true,,false
随机,-1.0,1.0,true,,false
帧首,-0.5,1.0,true,,false
四分之一,-0.5,1.0,true,,false
帧中,-0.5,1.0,true,,false
四分之三,-0.5,1.0,true,,false
帧尾,-0.5,1.0,true,,false
随机,-0.5,1.0,true,,false
帧首,0.0,1.0,true,,false
四分之一,0.0,1.0,true,,false
帧中,0.0,1.0,true,,false
四分之三,0.0,1.0,true,,false
帧尾,0.0,1.0,true,,false
随机,0.0,1.0,true,,false
帧首,0.5,1.0,true,,false
四分之一,0.5,1.0,true,,false
帧中,0.5,1.0,true,,false
四分之三,0.5,1.0,true,,false
帧尾,0.5,1.0,true,,false
随机,0.5,1.0,true,,false
帧首,1.0,1.0,true,,false
四分之一,1.0,1.0,true,,false
帧中,1.0,1.0,true,,false
四分之三,1.0,1.0,true,,false
帧尾,1.0,1.0,true,,false
随机,1.0,1.0,true,,false
帧首,1.5,1.0,true,,false
四分之一,1.5,1.0,true,,false
帧中,1.5,1.0,true,,false
四分之三,1.5,0.999,true,,false
帧尾,1.5,1.0,true,,false
随机,1.5,1.0,true,,false
帧首,2.0,1.0,true,,false
四分之一,2.0,1.0,true,,false
帧中,2.0,1.0,true,,false
四分之三,2.0,0.999,true,,false
帧尾,2.0,1.0,true,,false
随机,2.0,1.0,true,,false
帧首,2.5,0.998,true,,false
四分之一,2.5,1.0,true,,false
帧中,2.5,0.996,true,,false
四分之三,2.5,0.998,true,,false
帧尾,2.5,0.997,true,,false
随机,2.5,0.999,true,,false
帧首,3.0,0.994,true,,false
四分之一,3.0,0.996,true,,false
帧中,3.0,0.983,true,,false
四分之三,3.0,0.986,true,,false
帧尾,3.0,0.986,true,,false
随机,3.0,0.989,true,,false
帧首,3.5,0.976,true,,false
四分之一,3.5,0.975,true,,false
帧中,3.5,0.957,true,,false
四分之三,3.5,0.953,true,,false
帧尾,3.5,0.962,true,,false
随机,3.5,0.965,true,,false
帧首,4.0,0.924,true,,false
四分之一,4.0,0.926,true,,false
帧中,4.0,0.891,true,,false
四分之三,4.0,0.904,true,,false
帧尾,4.0,0.914,true,,false
随机,4.0,0.916,true,,false
帧首,4.5,0.836,true,,false
四分之一,4.5,0.834,true,,false
帧中,4.5,0.788,true,,false
四分之三,4.5,0.792,true,,false
帧尾,4.5,0.829,true,,false
随机,4.5,0.81,true,,false
帧首,5.0,0.699,true,,false
四分之一,5.0,0.707,true,,false
帧中,5.0,0.662,true,,false
四分之三,5.0,0.651,true,,false
帧尾,5.0,0.682,true,,false
随机,5.0,0.678,true,,false
帧首,5.5,0.542,true,,false
四分之一,5.5,0.544,true,,false
帧中,5.5,0.497,true,,false
四分之三,5.5,0.499,true,,false
帧尾,5.5,0.514,true,,false
随机,5.5,0.516,true,,false
帧首,6.0,0.383,true,,false
四分之一,6.0,0.375,true,,false
帧中,6.0,0.337,true,,false
四分之三,6.0,0.349,true,,false
帧尾,6.0,0.357,true,,false
随机,6.0,0.358,true,,false
帧首,6.5,0.264,true,,false
四分之一,6.5,0.251,true,,false
帧中,6.5,0.229,true,,false
四分之三,6.5,0.242,true,,false
帧尾,6.5,0.244,true,,false
随机,6.5,0.236,true,,false
帧首,7.0,0.13573770491803278,true,,false
四分之一,7.0,0.1325459317585302,true,,false
帧中,7.0,0.13280212483399734,true,,false
四分之三,7.0,0.12618296529968454,true,,false
帧尾,7.0,0.13325031133250312,true,,false
随机,7.0,0.13192612137203166,true,,false
帧首,7.5,0.06726606726606726,true,,false
四分之一,7.5,0.06499837504062399,true,,false
帧中,7.5,0.06587615283267458,true,,false
四分之三,7.5,0.06036824630244492,true,,false
帧尾,7.5,0.0680379746835443,true,,false
随机,7.5,0.06651450929246822,true,,false
帧首,8.0,0.03923374470436544,true,,false
四分之一,8.0,0.03459010722933241,true,,false
帧中,8.0,0.03683919690550746,true,,false
四分之三,8.0,0.03317299718029524,true,,false
帧尾,8.0,0.037037037037037035,true,,false
随机,8.0,0.038287062239158044,true,,false
帧首,8.5,0.017489552700820307,true,,false
四分之一,8.5,0.01600114293878134,true,,false
帧中,8.5,0.01675933902419923,true,,false
四分之三,8.5,0.016104461371055496,true,,false
帧尾,8.5,0.016692307692307694,true,,false
随机,8.5,0.016794851671637107,true,,false
帧首,9.0,0.006529333028631125,true,,false
四分之一,9.0,0.006235218232638142,true,,false
帧中,9.0,0.006529333028631125,true,,false
四分之三,9.0,0.006016847172081829,true,,false
帧尾,9.0,0.005915409642117717,true,,false
随机,9.0,0.006306760847628658,true,,false
帧首,9.5,0.00234,true,,false
四分之一,9.5,0.00216,true,,false
帧中,9.5,0.00248,true,,false
四分之三,9.5,0.00232,true,,false
帧尾,9.5,0.00222,true,,false
随机,9.5,0.00234,true,,false
帧首,10.0,0.00078,true,,false
四分之一,10.0,0.00062,true,,false
帧中,10.0,0.00088,true,,false
四分之三,10.0,0.00072,true,,false
帧尾,10.0,0.00074,true,,false
随机,10.0,0.00084,true,,false
