runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason,normalizedGoodput,runId,configId
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-5.0,-5.0,-1.9036983257410125,0.4901960784313725,1.5811388300841895,128,16,70,1000,117256,1000,0.3908533333333333,1.0,0.3891086970360797,0.3926007648109645,0.9961732415144448,1.0,0.4028979591836734,0.3681538461538461,11853,705,0.0,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,1990.578599999996,2454.6,1979.1,4331.6,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-4.5,-4.5,-1.4036983257410125,0.4901960784313725,1.4091914656322269,128,16,70,1000,102981,1000,0.34327,1.0,0.3415729953002203,0.3449710184606571,0.9961732415144448,1.0,0.3553112244897959,0.320576923076923,10868,645,0.0,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,1999.7936000000016,2426.6,1983.5,3211.4,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-4.0,-4.0,-0.9036983257410122,0.4901960784313725,1.2559432157547905,128,16,70,1000,84352,1000,0.2811733333333333,1.0,0.2795674003943217,0.2827848702914453,0.9961732415144448,1.0,0.2904132653061224,0.2637596153846154,7464,513,0.0,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,2014.7428,2425.3,1992.0,4501.9,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-3.5,-3.5,-0.4036983257410122,0.4901960784313725,1.1193605692841695,128,16,70,1000,63089,993,0.2102966666666666,0.993,0.2088421185639744,0.2117586338971927,0.9856216845342332,0.9966051315990092,0.2201683673469387,0.1916923076923076,4667,395,0.0,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,2019.0206000000023,2497.6,1993.4,8404.399999999998,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.0034313725490196104,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-3.0,-3.0,0.0963016742589877,0.4901960784313725,0.9976311574844398,128,16,70,1000,41971,975,0.1399033333333333,0.975,0.1386666483002755,0.1411492402250829,0.9633547107321566,0.983009868706566,0.1464132653061224,0.1276346153846153,2793,237,0.0,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,2049.4311000000016,2519.4,2005.6,8220.0,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.012254901960784322,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-2.5,-2.5,0.5963016742589877,0.4901960784313725,0.8891397050194613,128,16,70,1000,23104,873,0.0770133333333333,0.873,0.0760646968699606,0.0779728022304095,0.8509252474282142,0.8922199907415616,0.0792244897959183,0.0728461538461538,1043,114,0.0092485549132948,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,2034.6922000000009,2492.5,2008.3,7548.1,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.06225490196078431,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-2.0,-2.0,1.0963016742589875,0.4901960784313725,0.7924465962305566,128,16,70,1000,10285,638,0.0342833333333333,0.638,0.0336381643317838,0.0349404290581434,0.6077382275254601,0.6672055871325266,0.0353112244897959,0.0323461538461538,245,35,0.0078988941548183,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,2054.942299999999,2489.1,2022.3,7177.4,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.17745098039215684,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-1.5,-1.5,1.5963016742589875,0.4901960784313725,0.7062687723113771,128,16,70,1000,3831,347,0.01277,0.3469999999999999,0.0123744094827708,0.0131780681839957,0.318132958753667,0.3770380293429127,0.0130918367346938,0.0121634615384615,4,3,0.0057971014492753,170,142.04,196,226,611,36.66666666666666,88,13,13,13,210558000,1146000,2053.459800000001,2477.8,2026.5,4679.7,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.32009803921568625,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-1.0,-1.0,2.096301674258988,0.4901960784313725,0.6294627058970836,128,16,70,1240,1715,202,0.0046102150537634,0.1629032258064516,0.0043975840131804,0.0048330772761084,0.1433959870451465,0.1844926324637859,0.0045218894009216,0.0047766749379652,5,3,0.01,170,142.04,196,226,611,36.66666666666666,88,13,13,13,261091920,1421040,2200.1748387096754,2522.1,2254.7,3197.6,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-1239,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.41034155597722954,stage13_full_wsd_20260730,W128-S16-D70
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-0.5,-0.5,2.596301674258988,0.4901960784313725,0.5610092271509816,128,16,70,2974,1358,200,0.0015220802510647,0.0672494956287827,0.0014433063053097,0.001605146674195,0.0587949596001132,0.0768205405550314,0.0015645801023839,0.0014419843774248,0,0,0.0,170,142.04,196,226,611,36.66666666666666,88,13,13,13,626199492,3408204,2200.305480833896,2535.7,2255.0,4693.7,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-2973,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_FRAME_ERRORS_REACHED,0.45723063939765546,stage13_full_wsd_20260730,W128-S16-D70
