runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,windowBits,slideBits,dtb,minFrames,targetFrameErrors,maxFrames,sourceStage09RowId
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.4,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.3,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.19999999999999996,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,-0.09999999999999998,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.0,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.10000000000000009,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.20000000000000007,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.30000000000000004,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.4,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.5,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.6000000000000001,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.7000000000000002,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.8,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,0.9000000000000001,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.0,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.1,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.2000000000000002,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.3,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.4000000000000001,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.5,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.6,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.7000000000000002,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.8000000000000003,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,1.9000000000000004,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W128-S25-D98,R23,DENSE_GRID,2.0,128,25,98,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.5,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.6,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.7,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.8,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,0.9,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.0,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.1,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.2000000000000002,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.3,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.4,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.5,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.6,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.7000000000000002,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.8,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,1.9000000000000001,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.0,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.1,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.2,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.3,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.4000000000000004,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.5,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.6,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.7,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.8000000000000003,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,2.9000000000000004,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
formal_dense,FINAL_DENSE,W160-S25-D126,R34,DENSE_GRID,3.0,160,25,126,1000,200,50000,STAGE09_DENSE_RANGE
