series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
无交织,-5.0,0.0,true,,false
无交织,-4.5,0.0,true,,false
无交织,-4.0,0.0,true,,false
无交织,-3.5,0.0,true,,false
无交织,-3.0,0.0,true,,false
无交织,-2.5,0.0,true,,false
无交织,-2.0,0.0,true,,false
无交织,-1.5,0.0,true,,false
无交织,-1.0,0.0,true,,false
无交织,-0.5,0.0,true,,false
无交织,0.0,0.0,true,,false
无交织,0.5,0.0,true,,false
无交织,1.0,0.0,true,,false
无交织,1.5,0.0,true,,false
无交织,2.0,0.0,true,,false
无交织,2.5,0.0,true,,false
无交织,3.0,0.0,true,,false
无交织,3.5,0.0,true,,false
无交织,4.0,0.0,true,,false
无交织,4.5,0.0,true,,false
无交织,5.0,0.0,true,,false
无交织,5.5,0.0,true,,false
无交织,6.0,0.0,true,,false
无交织,6.5,0.0,true,,false
无交织,7.0,0.0,true,,false
无交织,7.5,0.0,true,,false
无交织,8.0,0.0,true,,false
无交织,8.5,0.0,true,,false
无交织,9.0,0.0,true,,false
无交织,9.5,0.0,true,,false
无交织,10.0,0.0,true,,false
伪随机交织 span=128,-5.0,0.0,true,,false
伪随机交织 span=128,-4.5,0.0,true,,false
伪随机交织 span=128,-4.0,0.0,true,,false
伪随机交织 span=128,-3.5,0.0,true,,false
伪随机交织 span=128,-3.0,0.0,true,,false
伪随机交织 span=128,-2.5,0.0,true,,false
伪随机交织 span=128,-2.0,0.0,true,,false
伪随机交织 span=128,-1.5,0.0,true,,false
伪随机交织 span=128,-1.0,0.0,true,,false
伪随机交织 span=128,-0.5,0.0,true,,false
伪随机交织 span=128,0.0,0.0,true,,false
伪随机交织 span=128,0.5,0.0,true,,false
伪随机交织 span=128,1.0,0.0,true,,false
伪随机交织 span=128,1.5,0.0,true,,false
伪随机交织 span=128,2.0,0.0,true,,false
伪随机交织 span=128,2.5,0.0,true,,false
伪随机交织 span=128,3.0,0.0,true,,false
伪随机交织 span=128,3.5,0.0,true,,false
伪随机交织 span=128,4.0,0.0,true,,false
伪随机交织 span=128,4.5,0.0,true,,false
伪随机交织 span=128,5.0,0.0,true,,false
伪随机交织 span=128,5.5,0.0,true,,false
伪随机交织 span=128,6.0,0.0010000000000000009,true,,false
伪随机交织 span=128,6.5,0.0010000000000000009,true,,false
伪随机交织 span=128,7.0,0.0010000000000000009,true,,false
伪随机交织 span=128,7.5,0.0020000000000000018,true,,false
