rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,quantMode,quantBits,clipMax,quantStep,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,inputMemoryBytes,pathMetricMemoryBytes,survivorMemoryBytes,totalDecoderMemoryBytes,trueClipCount,trueClipRatePercent,edgeBinCount,edgeBinRatePercent,integerOverflowCount,pathMetricSaturationCount,relativeBerIncreaseVsFloat,relativeFerIncreaseVsFloat,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,gridLayer,stopReason,timingBatchCount
R12,0,0,3.0963016742589877,0.49019607843137253,0.5,Q3,3,1.5,0.5,10180,2051,351,0.00067157825802226592,0.034479371316306483,0.00064314489140996191,0.00070126777863417189,0.031106957288136478,0.03820298451278703,387.6788015717097,383.60000000000002,498.19999999999999,13639.4,230,512,58752,59494,1495345,24.001711031498388,2260209,36.278506491005047,0,0,0.79126637554585166,0.755,2026072001,2026072902,0-10179,CC-B-R12-S-Q3,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,0.5,0.5,3.5963016742589877,0.49019607843137253,0.44562546906687278,Q3,3,1.5,0.5,38219,1856,399,0.00016187411148032828,0.010439833590622465,0.00015467588480983362,0.00016940726875851422,0.0094688941961533993,0.011509176198863059,402.00818441089444,393,510.5,48888.199999999997,230,512,58752,59494,5312905,22.714402052019775,8294474,35.461582175104709,0,0,1.0877390326209224,0.99499999999999977,2026072001,2026072902,0-38218,CC-B-R12-S-Q3,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,1,1,4.0963016742589877,0.49019607843137253,0.39716411736214075,Q3,3,1.5,0.5,50000,536,127,3.5733333333333332e-05,0.0025400000000000002,3.2833622238623991e-05,3.8889123314757372e-05,0.0021353892432223543,0.0030210437686899894,396.09045399999746,392.80000000000001,508.10000000000002,33794.099999999999,230,512,58752,59494,6546712,21.394483660130717,10593693,34.619911764705883,0,0,1.3612334801762114,1.54,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,1.5,1.5,4.5963016742589877,0.49019607843137253,0.35397289219206896,Q3,3,1.5,0.5,50000,86,25,5.7333333333333332e-06,0.00050000000000000001,4.6429067424736068e-06,7.079854176739112e-06,0.00033871117174399089,0.00073803527912686448,395.91940200000101,393.80000000000001,507.5,49183,230,512,58752,59494,6134099,20.046075163398694,10327188,33.748980392156859,0,0,2.4399999999999995,2.5714285714285716,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,2,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,Q3,3,1.5,0.5,50000,25,7,1.6666666666666667e-06,0.00013999999999999999,1.1289639272114893e-06,2.4604657415917013e-06,6.781887437968768e-05,0.00028898288924855225,393.5477560000021,390,500.89999999999998,27451.599999999999,230,512,58752,59494,5714684,18.675437908496733,10048919,32.839604575163399,0,0,7.3333333333333339,2.4999999999999996,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,2.5,2.5,5.5963016742589877,0.49019607843137253,0.28117066259517454,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,372.22394199999661,378.89999999999998,465.19999999999999,11018.4,230,512,58752,59494,5291800,17.293464052287582,9758953,31.892003267973855,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,3,3,6.0963016742589877,0.49019607843137253,0.25059361681363618,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,363.20082799999773,375.10000000000002,463.39999999999998,11525.200000000001,230,512,58752,59494,4865108,15.899045751633986,9453824,30.894849673202614,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,3.5,3.5,6.5963016742589877,0.49019607843137253,0.22334179607548157,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,369.11683000000215,376,472.80000000000001,36683.099999999999,230,512,58752,59494,4439012,14.506575163398693,9136851,29.85899019607843,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,4,4,7.0963016742589877,0.49019607843137253,0.19905358527674863,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,390.01755800000228,385,508.19999999999999,43806.199999999997,230,512,58752,59494,4016460,13.125686274509803,8806708,28.780091503267975,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,4.5,4.5,7.5963016742589877,0.49019607843137253,0.17740669461678774,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,422.05358000000365,406.30000000000001,599.29999999999995,38532,230,512,58752,59494,3599556,11.763254901960785,8463669,27.659049019607842,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,5,5,8.0963016742589886,0.49019607843137253,0.15811388300841897,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,415.50952599999721,406.60000000000002,601.60000000000002,22051.799999999999,230,512,58752,59494,3193824,10.437333333333333,8107648,26.495581699346406,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,5.5,5.5,8.5963016742589886,0.49019607843137253,0.14091914656322269,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,414.7821959999975,406,599,18014.900000000001,230,512,58752,59494,2799629,9.1491143790849669,7737612,25.286313725490196,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,6,6,9.0963016742589886,0.49019607843137253,0.12559432157547901,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,404.91978799999646,402.80000000000001,594,19271.799999999999,230,512,58752,59494,2422462,7.9165424836601304,7357668,24.044666666666668,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,6.5,6.5,9.5963016742589886,0.49019607843137253,0.11193605692841696,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,374.91126199999911,371.5,531.10000000000002,17824.400000000001,230,512,58752,59494,2067511,6.7565718954248366,6964737,22.760578431372551,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,7,7,10.096301674258989,0.49019607843137253,0.099763115748444001,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,361.52084400000041,326.30000000000001,499.30000000000001,17101.599999999999,230,512,58752,59494,1736696,5.6754771241830069,6562264,21.445307189542483,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,7.5,7.5,10.596301674258989,0.49019607843137253,0.088913970501946132,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,357.72158000000127,318.30000000000001,493.10000000000002,7389.3999999999996,230,512,58752,59494,1433020,4.6830718954248365,6150802,20.100660130718953,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,8,8,11.096301674258989,0.49019607843137253,0.079244659623055658,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,356.53934400000168,312.10000000000002,494.5,10259.9,230,512,58752,59494,1159701,3.7898725490196079,5731972,18.731934640522876,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,8.5,8.5,11.596301674258989,0.49019607843137253,0.070626877231137725,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,414.74875799999887,397.39999999999998,616.5,50210.699999999997,230,512,58752,59494,917790,2.9993137254901963,5309049,17.349833333333333,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,9,9,12.096301674258989,0.49019607843137253,0.06294627058970835,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,445.27539599999892,409.60000000000002,684.5,75889.899999999994,230,512,58752,59494,708655,2.3158660130718953,4882643,15.956349673202615,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,9.5,9.5,12.596301674258989,0.49019607843137253,0.05610092271509818,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,448.80974199999861,411.30000000000001,706.39999999999998,35565.199999999997,230,512,58752,59494,532721,1.7409183006535949,4456628,14.564143790849673,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,10,10,13.096301674258989,0.49019607843137253,0.050000000000000003,Q3,3,1.5,0.5,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,472.66758999999729,418.5,741,119158,230,512,58752,59494,388972,1.2711503267973856,4033821,13.182421568627451,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q3,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,Q4,4,1.5,0.21428571428571427,1000,120408,1000,0.40135999999999999,1,0.39960724238987855,0.4031152837210954,0.99617324151444497,1,309.86019999999968,272.39999999999998,400.39999999999998,3517,306,512,58752,59570,225232,36.802614379084964,247866,40.500980392156862,0,0,0.022035106780294061,0,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-4.5,-4.5,-1.4036983257410123,0.49019607843137253,1.4091914656322269,Q4,4,1.5,0.21428571428571427,1000,107667,1000,0.35888999999999999,1,0.35717535402138889,0.36060825972069888,0.99617324151444497,1,313.13070000000039,281.10000000000002,405.89999999999998,767.20000000000005,306,512,58752,59570,216299,35.342973856209149,239547,39.141666666666666,0,0,0.036126374948274004,0,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,Q4,4,1.5,0.21428571428571427,1000,89754,1000,0.29918,1,0.29754404014494029,0.30082110273427498,0.99617324151444497,1,312.02409999999992,277.5,405.80000000000001,749.60000000000002,306,512,58752,59570,207936,33.976470588235294,231574,37.838888888888889,0,0,0.042717566829699086,0,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-3.5,-3.5,-0.40369832574101228,0.49019607843137253,1.1193605692841697,Q4,4,1.5,0.21428571428571427,1000,67956,998,0.22652,0.998,0.2250256678076456,0.22802133585039536,0.99273719213650791,0.99945135641187932,309.88899999999956,271.69999999999999,401.5,848.29999999999995,306,512,58752,59570,199825,32.651143790849673,224139,36.624019607843138,0,0,0.047152366863905261,0,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-3,-3,0.096301674258987724,0.49019607843137253,0.99763115748443987,Q4,4,1.5,0.21428571428571427,1000,46555,979,0.15518333333333334,0.97899999999999998,0.15389208882110492,0.15648340839265903,0.96810970493876247,0.98622426043207578,338.86360000000047,357.80000000000001,422.19999999999999,974.89999999999998,306,512,58752,59570,191876,31.352287581699347,216900,35.441176470588232,0,0,0.09022996580956405,0.013457556935817818,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-2.5,-2.5,0.59630167425898772,0.49019607843137253,0.88913970501946138,Q4,4,1.5,0.21428571428571427,1000,26957,899,0.089856666666666668,0.89900000000000002,0.088838577249553283,0.090885259607454402,0.87877025738092618,0.91617598934760092,340.74830000000003,359.30000000000001,422.5,1441.4000000000001,306,512,58752,59570,184255,30.107026143790851,209958,34.306862745098037,0,0,0.11586224025167653,0.038106235565819893,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,Q4,4,1.5,0.21428571428571427,1000,12893,704,0.04297666666666667,0.70399999999999996,0.042256786450066086,0.043708250975498603,0.67496965687587274,0.73146902566202066,341.99270000000013,357.60000000000002,441.19999999999999,1304.5999999999999,306,512,58752,59570,176633,28.861601307189542,203312,33.220915032679741,0,0,0.12122793286372728,0.052316890881913179,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-1.5,-1.5,1.5963016742589877,0.49019607843137253,0.70626877231137719,Q4,4,1.5,0.21428571428571427,1000,5369,444,0.017896666666666668,0.44400000000000001,0.017428394590858952,0.018377285118396196,0.41347775946028981,0.47495083749009243,340.72059999999993,359.60000000000002,429.5,1389.5,306,512,58752,59570,169144,27.637908496732027,196631,32.129248366013073,0,0,0.15886034966544368,0.12977099236641218,2026072001,2026072902,0-999,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-1,-1,2.0963016742589877,0.49019607843137253,0.62946270589708364,Q4,4,1.5,0.21428571428571427,1123,2117,224,0.0062837637281092313,0.19946571682991987,0.0060225028578664852,0.0065562835414529792,0.1771363701292038,0.22384413629764771,356.66553873553005,364.39999999999998,445.19999999999999,2219.1999999999998,306,512,58752,59570,181460,26.402784325365648,213485,31.062484358540093,0,0,0.17025981205085675,0.12000000000000012,2026072001,2026072902,0-1122,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,-0.5,-0.5,2.5963016742589877,0.49019607843137253,0.56100922715098167,Q4,4,1.5,0.21428571428571427,2830,1579,228,0.0018598351001177856,0.080565371024734989,0.0017704126194902669,0.0019537654164863269,0.071097196633914617,0.091170687968231606,347.42282685512384,363,427.80000000000001,1039.0999999999999,306,512,58752,59570,437957,25.286784914201252,521021,30.082738631377168,0,0,0.15087463556851305,0.14000000000000004,2026072001,2026072902,0-2829,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,0,0,3.0963016742589877,0.49019607843137253,0.5,Q4,4,1.5,0.21428571428571427,10180,1356,228,0.00044400785854616895,0.022396856581532416,0.00042100067112503102,0.00046827177246279536,0.019697502600007029,0.025456525050571166,375.84277996070847,372.60000000000002,475,11271.9,306,512,58752,59570,1495345,24.001711031498388,1805242,28.975852947596852,0,0,0.18427947598253275,0.13999999999999999,2026072001,2026072902,0-10179,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,0.5,0.5,3.5963016742589877,0.49019607843137253,0.44562546906687278,Q4,4,1.5,0.21428571428571427,38219,1114,251,9.7159353550153939e-05,0.0065674141133990945,9.1619207998787578e-05,0.00010303447307315693,0.005805733986107355,0.0074282758235940391,387.05938407598359,381.89999999999998,494.89999999999998,13125.799999999999,306,512,58752,59570,5312905,22.714402052019775,6512636,27.843643453526436,0,0,0.25309336332958382,0.25499999999999989,2026072001,2026072902,0-38218,CC-B-R12-S-Q4,STAGE11-1200,coarse,TARGET_ERRORS_REACHED,5
R12,1,1,4.0963016742589877,0.49019607843137253,0.39716411736214075,Q4,4,1.5,0.21428571428571427,50000,296,67,1.9733333333333333e-05,0.00134,1.7609722677491339e-05,2.2113031071000082e-05,0.0010553957032662614,0.0017012216845040304,384.03310400000373,381.5,494.69999999999999,37817.800000000003,306,512,58752,59570,6546712,21.394483660130717,8163339,26.677578431372549,0,0,0.30396475770925113,0.34000000000000002,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,1.5,1.5,4.5963016742589877,0.49019607843137253,0.35397289219206896,Q4,4,1.5,0.21428571428571427,50000,27,7,1.7999999999999999e-06,0.00013999999999999999,1.2371281417013567e-06,2.6189681254759166e-06,6.781887437968768e-05,0.00028898288924855225,381.66603799999945,382.5,492.60000000000002,44055.099999999999,306,512,58752,59570,6134099,20.046075163398694,7794040,25.470718954248365,0,0,0.07999999999999996,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,2,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,Q4,4,1.5,0.21428571428571427,50000,3,2,1.9999999999999999e-07,4.0000000000000003e-05,6.8018050835858217e-08,5.8807903585242071e-07,1.0969511301390302e-05,0.00014584761698167861,380.46591799999709,378.5,486.60000000000002,27083.200000000001,306,512,58752,59570,5714684,18.675437908496733,7414897,24.231689542483661,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,2.5,2.5,5.5963016742589877,0.49019607843137253,0.28117066259517454,Q4,4,1.5,0.21428571428571427,50000,2,1,1.3333333333333334e-07,2.0000000000000002e-05,3.6564809978675663e-08,4.8619897752256183e-07,3.530499822832098e-06,0.00011328970139120264,360.33036800000139,368,451.5,31569.700000000001,306,512,58752,59570,5291800,17.293464052287582,7023516,22.952666666666666,0,0,1,1,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,3,3,6.0963016742589877,0.49019607843137253,0.25059361681363618,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,352.18915199999975,364.69999999999999,452.10000000000002,9717.8999999999996,306,512,58752,59570,4865108,15.899045751633986,6622579,21.64241503267974,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,3.5,3.5,6.5963016742589877,0.49019607843137253,0.22334179607548157,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,358.19102000000106,365.39999999999998,458.5,72383.899999999994,306,512,58752,59570,4439012,14.506575163398693,6212521,20.302356209150325,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,4,4,7.0963016742589877,0.49019607843137253,0.19905358527674863,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,377.33017999999748,373.60000000000002,494,14585.700000000001,306,512,58752,59570,4016460,13.125686274509803,5794430,18.936045751633987,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,4.5,4.5,7.5963016742589877,0.49019607843137253,0.17740669461678774,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,407.92235999999724,394.30000000000001,582.20000000000005,39353,306,512,58752,59570,3599556,11.763254901960785,5371696,17.554562091503268,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,5,5,8.0963016742589886,0.49019607843137253,0.15811388300841897,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,404.17268999999999,394.60000000000002,584.39999999999998,26512.299999999999,306,512,58752,59570,3193824,10.437333333333333,4946140,16.163856209150328,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,5.5,5.5,8.5963016742589886,0.49019607843137253,0.14091914656322269,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,400.45476399999603,394.19999999999999,574.5,19648.5,306,512,58752,59570,2799629,9.1491143790849669,4519547,14.769761437908496,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,6,6,9.0963016742589886,0.49019607843137253,0.12559432157547901,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,392.53483999999861,391.30000000000001,568.60000000000002,23155.200000000001,306,512,58752,59570,2422462,7.9165424836601304,4095918,13.385352941176471,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
R12,6.5,6.5,9.5963016742589886,0.49019607843137253,0.11193605692841696,Q4,4,1.5,0.21428571428571427,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,363.97091799999947,360.60000000000002,514.39999999999998,25456.299999999999,306,512,58752,59570,2067511,6.7565718954248366,3678251,12.020428104575164,0,0,0,0,2026072001,2026072902,0-49999,CC-B-R12-S-Q4,STAGE11-1200,coarse,MAX_FRAMES_REACHED,5
